days_until_expiry,initial_quantity,shelf_life_days,storage_temp,temp_deviation,spoilage_sensitivity,units_sold,daily_demand,sell_through_rate,remaining_quantity,stock_pressure_ratio,velocity_score,sales_volatility,expiry_pressure_index,price_margin_ratio,category_encoded,region_encoded,is_weekend,is_promoted,handling_score,packaging_score,supplier_score
18,289,19,8.2,0.2,0.6,289,20,1.0,0,0.0,1.0526316,0.29,0.0,0.38666666,7,0,1,0,9,9,6
5,191,7,4.1,3.1,0.9,120,27,0.62827224,71,2.6296296,3.857143,0.33,0.4382716,0.39528024,5,4,0,0,7,8,6
16,350,22,2.7,1.3,0.7,350,19,1.0,0,0.0,0.8636364,0.46,0.0,0.5033113,2,1,0,0,5,6,9
17,52,25,4.1,0.1,0.7,40,2,0.7692308,12,6.0,0.08,0.22,0.33333334,0.5980285,2,1,1,0,8,7,9
24,261,29,2.8,2.2,0.4,182,12,0.697318,79,6.5833335,0.41379312,0.15,0.26333332,0.36363637,1,4,0,0,7,9,10
0,482,3,0.8,3.2,0.9,337,227,0.6991701,145,0.6387665,75.666664,0.47,0.6387665,0.5733333,8,2,0,0,4,8,8
186,393,238,-17.9,2.1,0.3,0,0,0.0,393,0.22939752,0.0,0.26,0.05210174,0.4764483,4,1,1,0,4,10,9
0,447,1,2.7,1.3,0.9,312,920,0.6979866,135,0.14673913,920.0,0.48,0.14673913,0.5869565,8,4,1,0,8,5,10
24,421,28,5.5,1.5,0.7,421,27,1.0,0,0.0,0.96428573,0.25,0.0,0.5509138,2,4,0,0,8,7,9
1,285,5,4.2,0.2,0.9,178,96,0.6245614,107,1.1145834,19.2,0.26,0.5572917,0.33917615,8,4,0,0,4,9,6
7,486,7,2.6,1.6,0.9,486,101,1.0,0,0.0,14.428572,0.36,0.0,0.3379814,5,0,0,1,5,9,9
12,438,16,5.4,0.4,0.4,438,62,1.0,0,0.0,3.875,0.2,0.0,0.5845214,1,0,0,0,10,5,7
0,472,4,19.5,0.5,0.5,220,167,0.4661017,252,1.5089821,41.75,0.27,1.5089821,0.48601973,0,0,0,1,10,8,10
468,137,668,3.0,2.0,0.85,137,2,1.0,0,0.0,0.002994012,0.4,0.0,0.5375653,6,2,0,0,7,8,10
9,193,14,3.8,0.2,0.75,193,20,1.0,0,0.0,1.4285715,0.32,0.0,0.4051367,3,3,0,0,9,8,10
17,61,24,2.1,2.9,0.4,0,0,0.0,61,0.22939752,0.0,0.4,0.05210174,0.57399106,1,3,0,0,5,5,10
6,405,6,-0.3,1.3,0.9,405,87,1.0,0,0.0,14.5,0.22,0.0,0.4784785,5,2,0,0,10,10,10
2,384,5,1.1,2.9,0.9,268,116,0.6979167,116,1.0,23.2,0.41,0.33333334,0.4261501,8,1,0,0,6,5,10
0,494,3,1.8,1.8,0.95,494,220,1.0,0,0.0,73.333336,0.19,0.0,0.41585678,9,4,0,0,4,6,9
3,51,5,5.2,1.2,0.75,51,21,1.0,0,0.0,4.2,0.15,0.0,0.52008927,3,0,0,0,7,8,7
475,281,503,3.8,1.2,0.85,0,0,0.0,281,0.22939752,0.0,0.39,0.05210174,0.43889108,6,3,0,0,6,6,6
479,326,526,3.9,1.1,0.85,228,1,0.6993865,98,98.0,0.0019011407,0.16,0.20416667,0.33501673,6,2,1,0,8,5,9
4,75,5,1.0,3.0,0.75,67,20,0.8933333,8,0.4,4.0,0.32,0.08,0.5751004,3,0,1,0,10,10,10
1,404,4,21.8,1.8,0.5,213,167,0.5272277,191,1.1437125,41.75,0.17,0.57185626,0.5896226,0,2,0,0,10,6,8
68,42,100,-21.1,1.1,0.3,42,3,1.0,0,0.0,0.03,0.33,0.0,0.5757282,4,4,0,0,4,7,9
52,478,78,-20.3,0.3,0.3,478,12,1.0,0,0.0,0.15384616,0.15,0.0,0.5018975,4,0,0,0,4,10,9
15,77,19,7.8,2.8,0.4,77,5,1.0,0,0.0,0.2631579,0.5,0.0,0.4585366,1,1,1,0,10,10,10
1,205,3,4.1,0.1,0.75,205,109,1.0,0,0.0,36.333332,0.26,0.0,0.4646597,3,4,1,0,6,6,9
6,150,10,1.2,0.2,0.9,150,25,1.0,0,0.0,2.5,0.12,0.0,0.333706,5,1,0,0,4,7,10
11,416,14,9.1,1.1,0.6,291,37,0.6995192,125,3.3783784,2.642857,0.36,0.28153154,0.36413044,7,3,0,0,8,7,9
107,285,151,3.0,2.0,0.85,104,1,0.36491227,181,181.0,0.0066225166,0.34,1.675926,0.37311885,6,2,1,0,7,8,9
98,421,108,-24.3,4.3,0.3,421,4,1.0,0,0.0,0.037037037,0.21,0.0,0.51321197,4,3,0,0,5,6,10
16,270,22,4.3,0.3,0.7,270,23,1.0,0,0.0,1.0454545,0.15,0.0,0.33364055,2,1,0,0,7,6,7
4,95,7,2.7,1.7,0.9,95,23,1.0,0,0.0,3.2857144,0.43,0.0,0.5966825,5,0,0,0,9,8,8
324,496,339,-19.0,1.0,0.3,496,2,1.0,0,0.0,0.005899705,0.26,0.0,0.33835846,4,1,0,0,4,5,10
6,172,6,-0.1,1.1,0.9,120,60,0.6976744,52,0.8666667,10.0,0.44,0.123809524,0.39738432,5,3,1,0,10,8,10
0,427,1,6.0,2.0,0.9,298,715,0.69789225,129,0.18041958,715.0,0.47,0.18041958,0.38402778,8,2,0,0,9,10,10
77,81,94,2.1,2.9,0.85,56,2,0.69135803,25,12.5,0.021276595,0.13,0.16025642,0.5899844,6,4,0,0,9,9,8
10,379,10,6.3,1.7,0.6,379,55,1.0,0,0.0,5.5,0.23,0.0,0.3939009,7,1,0,0,9,8,9
1,322,2,2.2,1.8,0.9,276,239,0.85714287,46,0.19246861,119.5,0.11,0.09623431,0.38574156,8,2,0,0,9,10,10
12,14,14,3.6,0.4,0.7,14,1,1.0,0,0.0,0.071428575,0.32,0.0,0.43920144,2,2,0,0,7,5,8
0,446,2,0.2,0.2,0.95,312,320,0.6995516,134,0.41875,160.0,0.12,0.41875,0.52409637,9,0,0,1,10,9,10
6,384,7,-4.3,4.3,0.95,384,95,1.0,0,0.0,13.571428,0.23,0.0,0.43081948,9,1,0,0,9,8,6
11,425,14,4.5,0.5,0.4,425,30,1.0,0,0.0,2.142857,0.28,0.0,0.5723404,1,1,0,1,4,7,9
550,189,686,4.3,0.7,0.85,0,0,0.0,189,0.22939752,0.0,0.37,0.05210174,0.5138223,6,0,0,0,4,8,9
1,326,3,7.1,0.9,0.6,254,211,0.7791411,72,0.34123224,70.333336,0.13,0.17061612,0.3382353,7,4,0,1,10,6,9
10,489,15,5.0,3.0,0.6,336,45,0.68711656,153,3.4,3.0,0.16,0.3090909,0.5224586,7,2,1,0,10,6,10
3,143,5,4.2,3.8,0.6,143,50,1.0,0,0.0,10.0,0.11,0.0,0.5585586,7,0,0,0,6,5,6
4,484,5,2.7,2.7,0.95,338,134,0.6983471,146,1.0895523,26.8,0.29,0.21791045,0.47609755,9,3,0,0,4,6,9
5,124,6,-0.3,0.3,0.95,124,41,1.0,0,0.0,6.8333335,0.13,0.0,0.45949167,9,4,0,0,6,8,9
53,121,61,-18.6,1.4,0.3,71,1,0.58677685,50,50.0,0.016393442,0.32,0.9259259,0.58815956,4,3,1,0,5,6,6
0,43,1,5.8,1.8,0.9,43,51,1.0,0,0.0,51.0,0.19,0.0,0.54950935,8,4,0,0,7,8,9
19,319,23,6.5,1.5,0.4,180,10,0.56426334,139,13.9,0.4347826,0.24,0.695,0.32138443,1,4,0,1,5,9,10
2,319,4,3.4,0.6,0.75,303,150,0.9498433,16,0.10666667,37.5,0.2,0.035555556,0.31045243,3,1,1,0,6,9,10
73,46,100,-18.0,2.0,0.3,46,2,1.0,0,0.0,0.02,0.34,0.0,0.32340115,4,1,1,0,8,8,8
115,247,175,-18.8,1.2,0.3,0,0,0.0,247,0.22939752,0.0,0.11,0.05210174,0.34038055,4,1,0,0,8,9,8
604,123,624,4.2,0.8,0.85,123,1,1.0,0,0.0,0.0016025641,0.42,0.0,0.4422175,6,4,0,0,9,8,9
208,202,298,8.7,3.7,0.85,202,1,1.0,0,0.0,0.0033557047,0.39,0.0,0.45426777,6,1,0,1,6,7,6
2,338,5,2.3,1.3,0.9,338,131,1.0,0,0.0,26.2,0.28,0.0,0.3498804,5,4,1,0,10,10,9
3,154,4,3.6,0.4,0.75,154,60,1.0,0,0.0,15.0,0.27,0.0,0.36041486,3,0,0,0,7,5,6
2,417,5,16.9,3.1,0.5,330,119,0.79136693,87,0.73109245,23.8,0.12,0.24369748,0.40634006,0,1,0,0,6,9,8
214,351,244,-21.3,1.3,0.3,0,0,0.0,351,0.22939752,0.0,0.31,0.05210174,0.37819904,4,1,0,0,4,8,8
6,230,9,2.4,1.4,0.9,230,47,1.0,0,0.0,5.2222223,0.14,0.0,0.33639145,5,0,0,0,9,9,10
187,47,220,-16.6,3.4,0.3,0,0,0.0,47,0.22939752,0.0,0.25,0.05210174,0.37983036,4,1,0,0,6,10,9
4,93,5,21.0,1.0,0.5,93,37,1.0,0,0.0,7.4,0.25,0.0,0.47523892,0,3,1,0,8,6,10
4,323,8,1.6,0.6,0.9,170,43,0.5263158,153,3.5581396,5.375,0.41,0.7116279,0.5872165,5,0,0,0,6,7,9
2,39,5,4.8,0.8,0.7,33,10,0.84615386,6,0.6,2.0,0.28,0.2,0.34728682,2,3,0,1,5,8,9
5,264,7,5.6,1.6,0.75,264,54,1.0,0,0.0,7.714286,0.25,0.0,0.471875,3,1,0,0,9,7,9
15,316,24,4.6,0.6,0.7,221,35,0.6993671,95,2.7142856,1.4583334,0.14,0.16964285,0.5329392,2,4,1,0,9,10,8
6,471,7,2.9,2.9,0.95,329,77,0.6985138,142,1.8441558,11.0,0.34,0.26345083,0.3205575,9,1,0,0,10,8,8
242,487,289,3.1,1.9,0.85,308,1,0.63244355,179,179.0,0.0034602077,0.14,0.7366255,0.5276479,6,4,0,0,6,6,9
3,469,5,2.5,1.5,0.75,426,161,0.90831554,43,0.26708075,32.2,0.14,0.06677019,0.56659836,3,4,1,0,4,10,7
15,36,19,7.0,2.0,0.4,0,0,0.0,36,0.22939752,0.0,0.35,0.05210174,0.45041323,1,1,0,0,6,10,10
2,29,4,1.0,0.0,0.9,18,9,0.62068963,11,1.2222222,2.25,0.42,0.4074074,0.5980392,5,2,0,0,10,5,8
4,295,9,5.3,0.3,0.4,168,42,0.5694915,127,3.0238094,4.6666665,0.14,0.6047619,0.41885966,1,3,0,0,6,6,9
8,50,8,7.5,3.5,0.7,50,9,1.0,0,0.0,1.125,0.19,0.0,0.33766234,2,2,1,0,10,6,7
4,366,6,-0.2,0.2,0.95,342,95,0.93442625,24,0.25263157,15.833333,0.5,0.050526317,0.5413907,9,1,0,0,6,9,6
23,49,25,1.2,2.8,0.7,26,1,0.53061223,23,23.0,0.04,0.41,0.9583333,0.31239936,2,1,1,0,6,6,6
148,469,171,-20.9,0.9,0.3,116,1,0.24733475,353,353.0,0.0058479533,0.13,2.3691275,0.50886524,4,0,0,0,8,9,6
1,245,4,2.0,1.0,0.9,160,95,0.6530612,85,0.8947368,23.75,0.28,0.4473684,0.47720996,5,3,0,0,4,6,8
0,321,2,20.2,0.2,0.5,321,251,1.0,0,0.0,125.5,0.25,0.0,0.5140187,0,2,0,0,10,7,10
0,434,4,3.4,2.4,0.9,277,128,0.63824886,157,1.2265625,32.0,0.33,1.2265625,0.39225182,5,2,0,1,8,9,6
13,290,16,4.8,0.2,0.4,290,23,1.0,0,0.0,1.4375,0.23,0.0,0.5596184,1,3,0,0,4,6,6
5,241,8,5.2,0.2,0.4,168,34,0.69709545,73,2.1470587,4.25,0.27,0.35784313,0.32421875,1,3,1,0,5,6,10
5,459,8,8.7,0.7,0.6,459,131,1.0,0,0.0,16.375,0.24,0.0,0.38297874,7,1,1,0,9,5,8
3,332,6,8.6,0.6,0.6,244,72,0.73493975,88,1.2222222,12.0,0.36,0.30555555,0.37815127,7,1,0,1,6,10,9
2,338,7,0.4,0.6,0.9,236,76,0.69822484,102,1.3421053,10.857142,0.45,0.4473684,0.5430254,5,3,0,1,4,5,6
162,476,168,-19.2,0.8,0.3,476,4,1.0,0,0.0,0.023809524,0.17,0.0,0.42532468,4,1,0,0,5,7,8
4,387,5,6.9,1.1,0.6,387,103,1.0,0,0.0,20.6,0.34,0.0,0.30115274,7,1,0,0,6,5,9
4,245,7,5.2,1.2,0.75,148,50,0.60408163,97,1.94,7.142857,0.41,0.388,0.44382372,3,0,0,0,6,8,9
0,334,2,5.2,5.2,0.95,334,239,1.0,0,0.0,119.5,0.28,0.0,0.55127496,9,4,0,1,7,8,8
16,182,20,7.0,2.0,0.4,101,8,0.55494505,81,10.125,0.4,0.35,0.5955882,0.5973072,1,1,0,0,10,5,6
4,411,9,3.4,2.4,0.9,201,65,0.4890511,210,3.2307692,7.2222223,0.11,0.64615387,0.30372807,5,0,0,0,8,5,9
0,407,3,-0.2,1.2,0.9,407,194,1.0,0,0.0,64.666664,0.3,0.0,0.59205776,5,3,0,0,7,6,9
0,449,2,5.6,1.6,0.9,449,311,1.0,0,0.0,155.5,0.41,0.0,0.50692225,8,4,0,1,9,10,6
8,138,10,1.6,2.4,0.75,138,19,1.0,0,0.0,1.9,0.21,0.0,0.5619439,3,3,1,1,9,6,8
1,403,3,21.9,1.9,0.5,202,200,0.5012407,201,1.005,66.666664,0.46,0.5025,0.40154108,0,3,0,0,4,9,10
3,121,5,0.4,3.6,0.75,121,42,1.0,0,0.0,8.4,0.23,0.0,0.5294118,3,4,1,0,8,9,9
9,126,17,0.9,3.1,0.7,123,14,0.97619045,3,0.21428572,0.8235294,0.42,0.021428572,0.37223974,2,1,0,0,4,10,9
255,166,329,-21.9,1.9,0.3,0,0,0.0,166,0.22939752,0.0,0.16,0.05210174,0.4191989,4,2,0,0,6,8,10
288,179,291,-20.2,0.2,0.3,0,0,0.0,179,0.22939752,0.0,0.42,0.05210174,0.44688028,4,0,0,0,4,6,7
0,478,3,6.1,2.1,0.9,478,212,1.0,0,0.0,70.666664,0.15,0.0,0.5241758,8,3,0,0,8,8,9
0,307,2,-1.8,1.8,0.95,307,257,1.0,0,0.0,128.5,0.14,0.0,0.5074108,9,1,0,0,10,7,9
13,436,18,8.7,0.7,0.6,428,46,0.98165137,8,0.17391305,2.5555556,0.13,0.0124223605,0.37714285,7,3,1,0,9,6,10
171,327,186,-22.6,2.6,0.3,0,0,0.0,327,0.22939752,0.0,0.29,0.05210174,0.36503497,4,1,0,0,6,10,10
5,448,8,9.8,1.8,0.6,448,141,1.0,0,0.0,17.625,0.44,0.0,0.5696721,7,0,1,0,4,6,7
5,400,12,6.8,2.8,0.7,267,75,0.6675,133,1.7733333,6.25,0.42,0.29555556,0.35443038,2,4,1,0,7,5,6
5,204,5,2.1,1.9,0.9,204,64,1.0,0,0.0,12.8,0.22,0.0,0.52556,8,2,1,0,4,8,9
4,116,6,1.6,0.6,0.9,116,31,1.0,0,0.0,5.1666665,0.2,0.0,0.5707237,5,1,0,0,4,6,8
2,103,4,-0.5,0.5,0.95,103,55,1.0,0,0.0,13.75,0.36,0.0,0.45653647,9,4,1,0,4,10,6
26,139,30,7.3,3.3,0.7,97,10,0.6978417,42,4.2,0.33333334,0.2,0.15555556,0.36921707,2,1,0,0,10,5,7
4,464,6,21.7,1.7,0.5,384,128,0.82758623,80,0.625,21.333334,0.32,0.125,0.31896552,0,1,0,1,7,10,10
1,384,3,5.2,1.2,0.9,193,178,0.5026042,191,1.0730337,59.333332,0.27,0.53651685,0.5875663,8,0,0,0,7,5,6
4,86,4,6.3,2.3,0.9,60,55,0.6976744,26,0.47272727,13.75,0.29,0.094545454,0.5552913,8,3,1,0,8,7,9
0,252,1,2.2,1.8,0.9,252,566,1.0,0,0.0,566.0,0.41,0.0,0.4562607,8,1,1,0,10,7,10
178,280,183,5.7,0.7,0.85,196,1,0.7,84,84.0,0.0054644807,0.47,0.46927375,0.57607216,6,2,1,1,8,6,9
7,327,7,4.5,3.5,0.9,327,100,1.0,0,0.0,14.285714,0.45,0.0,0.32836878,5,3,1,0,9,10,10
3,203,4,0.0,0.0,0.95,203,64,1.0,0,0.0,16.0,0.37,0.0,0.42513368,9,1,0,0,9,8,8
14,42,21,2.7,2.3,0.4,0,0,0.0,42,0.22939752,0.0,0.16,0.05210174,0.40366971,1,3,0,0,6,5,6
2,325,3,9.4,1.4,0.6,258,126,0.79384613,67,0.53174603,42.0,0.43,0.17724867,0.5214724,7,1,0,0,7,6,9
5,385,6,5.6,1.6,0.7,316,88,0.8207792,69,0.78409094,14.666667,0.26,0.13068181,0.45791584,2,1,0,1,8,8,6
0,145,3,4.7,0.7,0.9,115,78,0.79310346,30,0.3846154,26.0,0.16,0.3846154,0.47175816,8,0,0,0,7,10,9
7,264,10,4.1,0.1,0.7,264,59,1.0,0,0.0,5.9,0.2,0.0,0.4452555,2,2,1,0,10,5,10
4,34,5,1.5,1.5,0.95,25,8,0.7352941,9,1.125,1.6,0.26,0.225,0.39583334,9,2,0,0,8,7,9
3,351,5,3.9,2.9,0.9,351,116,1.0,0,0.0,23.2,0.14,0.0,0.31673583,5,3,1,0,4,7,6
1,494,2,20.4,0.4,0.5,494,445,1.0,0,0.0,222.5,0.33,0.0,0.39125296,0,3,0,0,9,6,8
9,285,14,2.7,2.3,0.4,285,37,1.0,0,0.0,2.642857,0.45,0.0,0.45863572,1,3,1,0,6,5,7
7,276,11,5.7,2.3,0.6,248,44,0.89855075,28,0.6363636,4.0,0.38,0.07954545,0.5765379,7,0,1,0,8,10,6
447,438,607,6.5,1.5,0.85,306,3,0.69863015,132,44.0,0.0049423394,0.23,0.09821428,0.36998555,6,2,0,0,9,9,8
1,50,2,21.2,1.2,0.5,50,33,1.0,0,0.0,16.5,0.39,0.0,0.30316743,0,1,0,0,5,6,8
4,104,6,7.3,0.7,0.6,86,24,0.8269231,18,0.75,4.0,0.36,0.15,0.4749164,7,2,0,0,10,7,9
3,56,5,6.2,2.2,0.75,25,10,0.44642857,31,3.1,2.0,0.29,0.775,0.47638327,3,4,0,0,7,9,8
6,205,8,0.9,4.1,0.4,143,32,0.69756097,62,1.9375,4.0,0.39,0.2767857,0.35403726,1,2,0,0,8,6,6
3,264,6,20.8,0.8,0.5,184,50,0.6969697,80,1.6,8.333333,0.13,0.4,0.4635193,0,0,0,0,5,5,10
245,184,339,-19.1,0.9,0.3,0,0,0.0,184,0.22939752,0.0,0.35,0.05210174,0.47850055,4,3,0,0,10,7,9
8,380,12,7.9,0.1,0.6,341,41,0.89736843,39,0.9512195,3.4166667,0.4,0.10569106,0.41091493,7,4,0,0,8,10,9
60,296,65,-18.8,1.2,0.3,296,7,1.0,0,0.0,0.10769231,0.27,0.0,0.33245033,4,4,0,0,5,9,9
1,128,3,18.8,1.2,0.5,80,58,0.625,48,0.82758623,19.333334,0.48,0.41379312,0.42959002,0,4,0,0,7,6,9
2,301,3,20.0,0.0,0.5,259,156,0.8604651,42,0.26923078,52.0,0.24,0.08974359,0.46333334,0,4,0,0,7,10,10
4,486,7,-2.1,2.1,0.95,340,105,0.6995885,146,1.3904762,15.0,0.3,0.27809525,0.4093458,9,4,0,0,5,9,10
62,316,64,-21.4,1.4,0.3,316,8,1.0,0,0.0,0.125,0.22,0.0,0.4668588,4,2,0,1,4,8,6
3,447,5,3.3,0.7,0.9,447,191,1.0,0,0.0,38.2,0.35,0.0,0.32217574,8,4,1,0,10,5,6
21,385,24,6.8,1.8,0.4,269,47,0.6987013,116,2.468085,1.9583334,0.44,0.11218569,0.38615665,1,1,1,1,9,9,8
181,178,209,7.1,2.1,0.85,148,1,0.83146065,30,30.0,0.004784689,0.42,0.16483517,0.42360014,6,0,0,0,4,9,9
6,412,10,7.3,2.3,0.4,271,45,0.657767,141,3.1333334,4.5,0.39,0.44761905,0.55159706,1,0,0,0,10,10,10
3,242,6,-2.1,2.1,0.95,166,52,0.6859504,76,1.4615384,8.666667,0.21,0.3653846,0.50586265,9,0,0,1,10,6,6
45,367,67,8.6,3.6,0.85,266,7,0.72479564,101,14.428572,0.104477614,0.14,0.3136646,0.36364675,6,4,0,0,7,10,7
1,113,2,19.0,1.0,0.5,91,98,0.8053097,22,0.2244898,49.0,0.28,0.1122449,0.38477802,0,1,1,0,9,7,9
67,421,85,5.8,0.8,0.85,402,6,0.95486933,19,3.1666667,0.07058824,0.27,0.04656863,0.5619335,6,1,0,0,6,10,8
322,424,467,3.1,1.9,0.85,0,0,0.0,424,0.22939752,0.0,0.21,0.05210174,0.46817723,6,1,1,0,8,6,10
3,428,5,2.1,1.1,0.9,284,134,0.6635514,144,1.0746269,26.8,0.26,0.26865673,0.39945653,5,3,0,0,6,8,9
134,246,204,-20.3,0.3,0.3,0,0,0.0,246,0.22939752,0.0,0.2,0.05210174,0.35916543,4,3,0,0,10,10,9
0,78,2,20.6,0.6,0.5,78,51,1.0,0,0.0,25.5,0.13,0.0,0.4068441,0,4,0,0,6,5,8
250,139,266,-21.0,1.0,0.3,0,0,0.0,139,0.22939752,0.0,0.43,0.05210174,0.5613208,4,0,0,0,7,9,8
3,483,6,3.9,2.9,0.9,303,95,0.6273292,180,1.8947369,15.833333,0.19,0.47368422,0.3400335,5,0,0,0,10,6,6
2,457,5,4.5,0.5,0.9,427,152,0.9343545,30,0.19736843,30.4,0.18,0.065789476,0.48846677,8,3,0,1,8,9,6
105,462,114,-25.0,5.0,0.3,323,5,0.6991342,139,27.8,0.04385965,0.17,0.26226416,0.4996865,4,3,1,0,6,10,9
1,208,4,6.2,2.2,0.9,144,89,0.6923077,64,0.71910113,22.25,0.44,0.35955057,0.5902561,8,0,0,0,9,10,6
3,96,5,3.9,2.9,0.9,67,29,0.6979167,29,1.0,5.8,0.32,0.25,0.5597826,5,4,1,0,7,6,10
30,223,30,3.6,1.4,0.4,221,6,0.9910314,2,0.33333334,0.2,0.19,0.010752688,0.43581447,1,2,0,0,6,8,8
3,396,5,19.9,0.1,0.5,375,161,0.9469697,21,0.13043478,32.2,0.28,0.032608695,0.5869191,0,0,0,1,10,8,6
8,54,12,2.2,1.8,0.75,44,4,0.8148148,10,2.5,0.33333334,0.34,0.2777778,0.3798024,3,0,0,0,4,5,9
24,476,25,2.2,2.8,0.4,476,72,1.0,0,0.0,2.88,0.23,0.0,0.3561644,1,0,1,0,5,5,6
7,289,10,5.8,1.8,0.75,289,42,1.0,0,0.0,4.2,0.2,0.0,0.46963564,3,4,0,0,8,8,8
4,352,4,0.5,0.5,0.95,352,126,1.0,0,0.0,31.5,0.32,0.0,0.32639313,9,1,0,1,9,6,6
0,395,1,5.3,1.3,0.9,395,661,1.0,0,0.0,661.0,0.29,0.0,0.44131455,8,3,0,0,4,9,6
17,490,23,2.4,2.6,0.4,343,22,0.7,147,6.681818,0.95652175,0.12,0.37121212,0.5248227,1,0,0,0,8,5,9
4,239,10,8.3,0.3,0.6,119,28,0.49790794,120,4.285714,2.8,0.38,0.85714287,0.5025126,7,4,0,0,10,9,9
0,114,2,16.6,3.4,0.5,114,91,1.0,0,0.0,45.5,0.46,0.0,0.3836858,0,4,0,0,7,10,9
5,483,5,2.3,1.7,0.9,483,160,1.0,0,0.0,32.0,0.31,0.0,0.31188118,8,0,0,0,10,9,6
11,423,13,5.3,1.3,0.75,423,64,1.0,0,0.0,4.923077,0.34,0.0,0.45811966,3,1,1,0,9,5,6
18,121,25,6.4,2.4,0.7,19,1,0.1570248,102,102.0,0.04,0.24,5.368421,0.45302013,2,4,0,0,7,10,10
13,177,15,5.6,1.6,0.7,123,21,0.69491524,54,2.5714285,1.4,0.13,0.18367347,0.54647255,2,1,0,1,6,8,10
131,101,167,-20.6,0.6,0.3,0,0,0.0,101,0.22939752,0.0,0.27,0.05210174,0.39940828,4,1,0,1,5,7,10
3,225,4,3.5,0.5,0.75,181,72,0.80444443,44,0.6111111,18.0,0.49,0.15277778,0.473397,3,3,0,0,9,6,8
6,108,10,1.9,0.9,0.9,69,14,0.6388889,39,2.7857144,1.4,0.12,0.39795917,0.30852842,5,3,0,0,10,5,9
14,385,19,2.1,2.9,0.4,385,29,1.0,0,0.0,1.5263158,0.16,0.0,0.4621359,1,1,1,0,8,9,10
9,12,13,5.4,1.4,0.75,12,2,1.0,0,0.0,0.15384616,0.21,0.0,0.40401337,3,3,0,0,5,7,10
0,451,3,-0.6,0.6,0.95,389,191,0.8625277,62,0.32460734,63.666668,0.27,0.32460734,0.48216483,9,4,0,0,5,9,10
251,146,355,-16.8,3.2,0.3,0,0,0.0,146,0.22939752,0.0,0.16,0.05210174,0.5136437,4,1,0,0,4,9,10
9,155,10,4.3,0.3,0.7,108,26,0.6967742,47,1.8076923,2.6,0.17,0.18076923,0.42990655,2,3,0,0,6,8,9
111,322,151,-22.6,2.6,0.3,206,2,0.63975155,116,58.0,0.013245033,0.17,0.51785713,0.59196615,4,4,1,0,9,8,7
8,125,11,3.8,0.2,0.7,87,29,0.696,38,1.3103448,2.6363637,0.44,0.14559387,0.38679245,2,2,1,0,5,8,8
2,355,4,19.3,0.7,0.5,248,131,0.69859153,107,0.8167939,32.75,0.26,0.27226463,0.31172547,0,4,0,1,9,8,10
5,183,7,-1.5,1.5,0.95,146,35,0.7978142,37,1.0571429,5.0,0.34,0.17619048,0.52613413,9,1,0,0,8,6,8
3,258,6,2.3,2.3,0.95,187,72,0.7248062,71,0.9861111,12.0,0.18,0.24652778,0.4216095,9,2,0,0,5,8,8
4,456,5,5.6,1.6,0.9,456,130,1.0,0,0.0,26.0,0.4,0.0,0.43538767,8,3,0,0,9,9,7
6,117,10,9.4,1.4,0.6,57,9,0.4871795,60,6.6666665,0.9,0.45,0.95238096,0.5184502,7,2,0,0,6,6,6
7,331,9,8.9,0.9,0.6,203,36,0.61329305,128,3.5555556,4.0,0.43,0.44444445,0.48659003,7,0,0,0,8,8,9
7,150,13,5.3,2.7,0.6,150,16,1.0,0,0.0,1.2307693,0.41,0.0,0.40189126,7,2,0,0,5,5,7
195,163,241,-21.3,1.3,0.3,0,0,0.0,163,0.22939752,0.0,0.42,0.05210174,0.3452055,4,4,0,0,5,5,9
3,150,4,2.4,1.6,0.9,112,49,0.74666667,38,0.7755102,12.25,0.29,0.19387755,0.3227848,8,0,0,0,5,10,8
5,288,6,19.9,0.1,0.5,272,52,0.9444444,16,0.30769232,8.666667,0.31,0.051282052,0.31043047,0,4,0,0,10,9,6
14,431,19,3.5,0.5,0.7,431,30,1.0,0,0.0,1.5789474,0.12,0.0,0.4252669,2,1,0,0,9,9,7
4,271,8,4.7,0.7,0.7,261,54,0.96309966,10,0.18518518,6.75,0.2,0.037037037,0.47252747,2,1,1,0,7,9,6
11,91,14,4.9,0.9,0.7,62,7,0.6813187,29,4.142857,0.5,0.3,0.3452381,0.38227513,2,1,0,0,6,6,8
13,268,14,3.7,0.3,0.7,268,24,1.0,0,0.0,1.7142857,0.2,0.0,0.42105263,2,2,0,0,6,5,7
239,442,321,-22.4,2.4,0.3,0,0,0.0,442,0.22939752,0.0,0.28,0.05210174,0.58468527,4,3,0,0,7,7,10
0,85,3,-2.5,3.5,0.9,69,40,0.8117647,16,0.4,13.333333,0.13,0.4,0.40085593,5,1,0,0,7,8,6
1,62,3,0.2,0.8,0.9,46,29,0.7419355,16,0.55172414,9.666667,0.41,0.27586207,0.38225257,5,1,0,0,10,7,9
5,329,10,10.2,2.2,0.6,230,60,0.69908816,99,1.65,6.0,0.13,0.275,0.42009884,7,1,0,0,8,9,6
203,293,291,-15.5,4.5,0.3,0,0,0.0,293,0.22939752,0.0,0.44,0.05210174,0.56951874,4,1,0,0,7,8,9
1,157,1,2.8,1.2,0.9,109,196,0.6942675,48,0.24489796,196.0,0.42,0.12244898,0.37304965,8,4,0,0,5,7,8
1,425,2,2.1,1.9,0.9,425,287,1.0,0,0.0,143.5,0.29,0.0,0.5041199,8,1,0,0,5,5,9
