days_until_expiry,initial_quantity,shelf_life_days,storage_temp,temp_deviation,spoilage_sensitivity,units_sold,daily_demand,sell_through_rate,remaining_quantity,stock_pressure_ratio,velocity_score,sales_volatility,expiry_pressure_index,price_margin_ratio,category_encoded,region_encoded,is_weekend,is_promoted,handling_score,packaging_score,supplier_score,expire_before_sold
0,293,1,3.1,0.9,0.9,293,559,1.0,0,0.0,559.0,0.2,0.0,0.5238095238095238,8,2,1,0,10,6,8,1
4,147,5,2.7,1.3,0.9,130,38,0.8843537414965986,17,0.4473684210526316,7.6,0.11,0.08947368421052632,0.45703493862134087,8,3,0,0,5,9,7,0
5,158,5,18.5,1.5,0.5,158,56,1.0,0,0.0,11.2,0.35,0.0,0.37947494033412893,0,1,0,0,5,8,10,0
0,373,1,6.2,2.2,0.9,373,712,1.0,0,0.0,712.0,0.27,0.0,0.4764621968616262,8,3,1,0,4,9,9,1
160,485,181,5.5,0.5,0.85,485,6,1.0,0,0.0,0.03314917127071823,0.4,0.0,0.3612076146360293,6,2,1,0,7,8,10,0
48,109,57,6.3,1.3,0.85,56,1,0.5137614678899083,53,53.0,0.017543859649122806,0.38,1.0816326530612246,0.39810592774465103,6,4,0,0,4,9,7,1
3,27,7,-0.3,0.3,0.95,12,4,0.4444444444444444,15,3.75,0.5714285714285714,0.34,0.9375,0.5310734463276835,9,3,0,0,8,5,9,1
53,290,62,6.7,1.7,0.85,290,7,1.0,0,0.0,0.11290322580645161,0.38,0.0,0.4072631282195853,6,4,0,0,6,7,9,0
1,295,4,19.3,0.7,0.5,295,143,1.0,0,0.0,35.75,0.45,0.0,0.39107883817427386,0,0,0,1,5,8,10,1
3,181,5,1.5,0.5,0.9,181,78,1.0,0,0.0,15.6,0.2,0.0,0.37061548643282594,5,2,0,0,6,5,9,0
4,305,5,2.0,1.0,0.9,305,101,1.0,0,0.0,20.2,0.18,0.0,0.4628571428571428,5,4,0,1,4,9,10,0
5,141,9,3.8,1.2,0.4,98,49,0.6950354609929078,43,0.8775510204081632,5.444444444444445,0.45,0.14625850340136054,0.3859060402684564,1,0,0,0,5,6,10,0
11,342,16,0.8,4.2,0.4,274,22,0.8011695906432749,68,3.090909090909091,1.375,0.42,0.25757575757575757,0.43529411764705883,1,1,0,1,6,8,9,1
12,213,16,4.6,3.4,0.6,191,18,0.8967136150234741,22,1.2222222222222223,1.125,0.47,0.09401709401709403,0.5512820512820513,7,1,1,0,9,8,9,0
0,319,2,8.6,4.6,0.9,319,372,1.0,0,0.0,186.0,0.23,0.0,0.3073803730738038,8,3,1,1,8,10,9,1
11,439,15,6.3,1.3,0.4,437,39,0.9954441913439636,2,0.05128205128205128,2.6,0.2,0.004273504273504273,0.304054054054054,1,1,0,0,8,8,6,1
15,98,21,5.4,1.4,0.7,68,11,0.6938775510204082,30,2.727272727272727,0.5238095238095238,0.47,0.17045454545454544,0.3148450244698205,2,1,0,1,8,8,8,0
2,219,7,3.8,2.8,0.9,131,46,0.5981735159817352,88,1.9130434782608696,6.571428571428571,0.39,0.6376811594202899,0.3180887372013652,5,4,0,0,5,5,10,1
328,450,426,2.8,2.2,0.85,0,0,0.0,450,0.22939751380118353,0.0,0.18,0.05210173733804476,0.3229830954550057,6,4,0,0,4,9,10,1
3,373,6,-1.4,1.4,0.95,346,93,0.9276139410187667,27,0.2903225806451613,15.5,0.39,0.07258064516129033,0.30354659248956883,9,1,1,0,7,5,7,1
466,102,653,2.8,2.2,0.85,0,0,0.0,102,0.22939751380118353,0.0,0.13,0.05210173733804476,0.4171091074738463,6,4,0,0,10,6,7,1
0,146,3,4.7,4.7,0.95,142,65,0.9726027397260274,4,0.06153846153846154,21.666666666666668,0.15,0.06153846153846154,0.5249328157659003,9,0,0,0,5,9,8,1
3,414,5,2.0,2.0,0.7,393,113,0.9492753623188406,21,0.18584070796460178,22.6,0.19,0.046460176991150445,0.33629103815439215,2,4,0,0,5,8,8,1
13,119,20,10.5,2.5,0.6,119,8,1.0,0,0.0,0.4,0.45,0.0,0.5526315789473684,7,4,1,0,6,7,9,1
1,458,4,-0.3,1.3,0.9,369,184,0.8056768558951966,89,0.483695652173913,46.0,0.31,0.2418478260869565,0.3653846153846154,5,1,0,1,10,8,8,1
12,166,15,5.2,0.2,0.4,166,12,1.0,0,0.0,0.8,0.34,0.0,0.37340619307832423,1,1,0,0,4,6,9,1
2,181,4,6.5,2.5,0.9,170,55,0.9392265193370166,11,0.2,13.75,0.2,0.06666666666666667,0.5358724534986713,8,1,0,0,4,6,8,1
200,315,204,5.6,0.6,0.85,315,2,1.0,0,0.0,0.00980392156862745,0.33,0.0,0.3669890652354849,6,1,0,0,7,9,8,0
11,174,20,3.7,0.3,0.7,174,20,1.0,0,0.0,1.0,0.45,0.0,0.4306640625,2,2,1,1,9,6,10,0
20,497,26,8.5,4.5,0.7,497,33,1.0,0,0.0,1.2692307692307692,0.26,0.0,0.5442043222003929,2,1,0,1,10,7,8,0
1,67,3,0.3,3.7,0.75,27,29,0.40298507462686567,40,1.3793103448275863,9.666666666666666,0.46,0.6896551724137931,0.5637982195845698,3,1,0,0,10,6,9,1
217,163,241,-21.9,1.9,0.3,163,1,1.0,0,0.0,0.004149377593360996,0.39,0.0,0.32466281310211953,4,2,1,0,7,9,8,0
204,478,300,-20.6,0.6,0.3,0,0,0.0,478,0.22939751380118353,0.0,0.5,0.05210173733804476,0.3020361990950226,4,1,0,0,7,6,6,1
1,63,4,10.1,2.1,0.6,33,26,0.5238095238095238,30,1.1538461538461537,6.5,0.47,0.5769230769230769,0.41729323308270677,7,4,0,0,10,10,8,1
87,75,112,-21.0,1.0,0.3,52,1,0.6933333333333334,23,23.0,0.008928571428571428,0.42,0.26136363636363635,0.30687022900763355,4,2,1,0,6,5,9,0
3,475,3,1.9,1.9,0.95,475,291,1.0,0,0.0,97.0,0.45,0.0,0.43071312803889783,9,2,1,1,9,10,7,0
1,285,5,0.6,3.4,0.7,201,91,0.7052631578947368,84,0.9230769230769231,18.2,0.31,0.46153846153846156,0.3181272509003602,2,4,0,0,4,6,6,1
8,500,13,7.3,2.3,0.4,436,54,0.872,64,1.1851851851851851,4.153846153846154,0.43,0.1316872427983539,0.5923344947735192,1,2,1,0,7,6,6,1
18,134,25,5.8,1.8,0.7,27,2,0.20149253731343283,107,53.5,0.08,0.5,2.8157894736842106,0.5563218390804598,2,3,0,0,7,7,10,1
0,14,3,-1.1,2.1,0.9,4,3,0.2857142857142857,10,3.3333333333333335,1.0,0.4,3.3333333333333335,0.3821428571428571,5,4,0,0,8,10,9,1
10,316,14,7.9,0.1,0.6,252,15,0.7974683544303798,64,4.266666666666667,1.0714285714285714,0.34,0.3878787878787879,0.3262711864406779,7,1,1,0,5,5,7,1
0,55,1,3.5,0.5,0.9,55,67,1.0,0,0.0,67.0,0.26,0.0,0.315,8,0,0,0,10,10,8,1
4,177,6,1.9,0.9,0.9,131,44,0.7401129943502824,46,1.0454545454545454,7.333333333333333,0.34,0.20909090909090908,0.49711459192085744,5,1,0,0,7,8,8,1
6,242,10,7.3,2.3,0.4,242,35,1.0,0,0.0,3.5,0.3,0.0,0.5411764705882353,1,4,1,0,7,9,7,1
9,212,11,6.6,1.4,0.6,212,28,1.0,0,0.0,2.5454545454545454,0.28,0.0,0.5415384615384615,7,3,0,1,4,10,9,0
0,313,1,4.7,0.7,0.9,313,465,1.0,0,0.0,465.0,0.46,0.0,0.47826086956521746,8,4,0,0,10,10,10,1
4,169,6,4.5,0.5,0.75,169,44,1.0,0,0.0,7.333333333333333,0.29,0.0,0.5827900912646675,3,3,0,0,8,9,6,0
5,361,11,4.2,0.2,0.75,361,70,1.0,0,0.0,6.363636363636363,0.36,0.0,0.4359430604982207,3,3,1,0,9,5,9,1
188,160,267,-17.1,2.9,0.3,0,0,0.0,160,0.22939751380118353,0.0,0.36,0.05210173733804476,0.4114713216957606,4,2,0,0,8,10,8,1
10,317,19,4.3,0.3,0.7,267,30,0.8422712933753943,50,1.6666666666666667,1.5789473684210527,0.19,0.15151515151515152,0.36829268292682926,2,0,0,0,4,10,9,1
243,197,327,2.6,2.4,0.85,0,0,0.0,197,0.22939751380118353,0.0,0.17,0.05210173733804476,0.5617505254048708,6,1,0,0,6,10,9,1
546,86,663,6.5,1.5,0.85,0,0,0.0,86,0.22939751380118353,0.0,0.41,0.05210173733804476,0.5047572178477691,6,3,0,0,5,8,9,1
3,95,6,23.2,3.2,0.5,47,20,0.49473684210526314,48,2.4,3.3333333333333335,0.16,0.6,0.3106960950764007,0,1,0,0,6,7,9,1
4,182,5,4.3,0.3,0.9,182,54,1.0,0,0.0,10.8,0.34,0.0,0.38293650793650796,8,2,0,1,4,10,9,0
9,317,13,6.7,2.7,0.75,317,45,1.0,0,0.0,3.4615384615384617,0.37,0.0,0.3403185247275775,3,2,1,0,8,7,9,0
5,59,5,3.2,0.8,0.9,51,13,0.864406779661017,8,0.6153846153846154,2.6,0.47,0.10256410256410257,0.5797018348623854,8,2,0,0,10,7,6,0
69,58,80,5.8,0.8,0.85,58,1,1.0,0,0.0,0.0125,0.48,0.0,0.4815649653839962,6,0,0,0,5,10,7,0
2,494,6,-2.1,3.1,0.9,377,118,0.7631578947368421,117,0.9915254237288136,19.666666666666668,0.47,0.3305084745762712,0.5170124481327801,5,1,0,0,9,6,10,1
0,104,3,18.8,1.2,0.5,72,56,0.6923076923076923,32,0.5714285714285714,18.666666666666668,0.17,0.5714285714285714,0.5734989648033126,0,2,0,0,8,7,9,1
10,18,11,8.3,0.3,0.6,0,0,0.0,18,0.22939751380118353,0.0,0.15,0.05210173733804476,0.3086734693877551,7,2,0,0,8,6,6,1
5,58,9,9.3,1.3,0.6,58,12,1.0,0,0.0,1.3333333333333333,0.19,0.0,0.35753176043557167,7,3,0,0,4,7,10,0
8,142,14,8.9,0.9,0.6,142,18,1.0,0,0.0,1.2857142857142858,0.35,0.0,0.5871559633027523,7,4,1,0,4,5,10,0
7,362,8,7.6,2.6,0.4,362,64,1.0,0,0.0,8.0,0.15,0.0,0.42508710801393734,1,4,0,0,4,6,6,0
11,241,14,4.9,3.1,0.6,241,35,1.0,0,0.0,2.5,0.22,0.0,0.3682758620689655,7,2,1,0,9,10,9,0
9,287,11,10.9,2.9,0.6,243,33,0.8466898954703833,44,1.3333333333333333,3.0,0.15,0.13333333333333333,0.3955696202531646,7,4,0,1,4,9,7,0
12,243,16,3.6,1.4,0.4,177,15,0.7283950617283951,66,4.4,0.9375,0.25,0.3384615384615385,0.5602189781021898,1,4,1,1,5,8,8,1
94,393,94,-22.5,2.5,0.3,275,8,0.6997455470737913,118,14.75,0.0851063829787234,0.17,0.15526315789473685,0.3574803149606299,4,4,1,0,5,5,8,0
168,314,235,-17.9,2.1,0.3,212,1,0.6751592356687898,102,102.0,0.00425531914893617,0.48,0.6035502958579881,0.5310492505353319,4,1,0,0,9,6,9,1
335,417,346,2.8,2.2,0.85,417,2,1.0,0,0.0,0.005780346820809248,0.35,0.0,0.3634764921499248,6,3,0,0,6,6,9,0
0,464,2,22.8,2.8,0.5,464,345,1.0,0,0.0,172.5,0.37,0.0,0.5260930888575458,0,4,0,0,9,5,6,1
10,17,18,3.6,4.4,0.6,16,2,0.9411764705882353,1,0.5,0.1111111111111111,0.37,0.045454545454545456,0.5185185185185186,7,2,0,0,10,5,8,0
278,237,278,-21.5,1.5,0.3,165,2,0.6962025316455697,72,36.0,0.007194244604316547,0.27,0.12903225806451613,0.5637931034482759,4,2,1,1,9,10,9,0
8,278,10,5.8,1.8,0.75,228,36,0.8201438848920863,50,1.3888888888888888,3.6,0.28,0.15432098765432098,0.4872192099147947,3,4,0,0,5,7,10,0
1,306,2,5.3,1.3,0.9,184,235,0.6013071895424836,122,0.5191489361702127,117.5,0.48,0.25957446808510637,0.39326484018264835,8,2,0,0,10,10,9,1
3,110,6,-1.3,5.3,0.75,77,22,0.7,33,1.5,3.6666666666666665,0.2,0.375,0.5836858006042296,3,2,1,1,5,5,7,1
0,166,3,2.7,1.3,0.9,166,122,1.0,0,0.0,40.666666666666664,0.44,0.0,0.370199692780338,8,0,1,0,4,9,9,1
60,50,92,-23.4,3.4,0.3,0,0,0.0,50,0.22939751380118353,0.0,0.41,0.05210173733804476,0.391304347826087,4,0,0,0,10,10,8,1
1,149,2,20.3,0.3,0.5,117,98,0.785234899328859,32,0.32653061224489793,49.0,0.45,0.16326530612244897,0.45411764705882357,0,1,0,0,5,10,8,1
12,397,19,5.1,0.1,0.4,228,20,0.5743073047858942,169,8.45,1.0526315789473684,0.32,0.6499999999999999,0.3644251626898048,1,1,0,0,7,6,6,1
5,170,8,3.5,0.5,0.75,170,41,1.0,0,0.0,5.125,0.44,0.0,0.3305084745762712,3,2,1,0,7,7,6,0
0,74,2,3.8,0.2,0.9,74,73,1.0,0,0.0,36.5,0.32,0.0,0.4081818181818182,8,3,1,0,5,5,7,1
11,81,14,1.8,2.2,0.7,81,10,1.0,0,0.0,0.7142857142857143,0.27,0.0,0.34293193717277487,2,2,0,0,7,8,6,0
5,416,9,2.5,1.5,0.75,416,68,1.0,0,0.0,7.555555555555555,0.15,0.0,0.33937397034596384,3,4,0,0,4,7,9,1
1,295,5,6.1,2.1,0.9,137,90,0.46440677966101696,158,1.7555555555555555,18.0,0.19,0.8777777777777778,0.311214953271028,8,1,0,0,4,10,8,1
575,408,577,4.0,1.0,0.85,0,0,0.0,408,0.22939751380118353,0.0,0.23,0.05210173733804476,0.5712822613682917,6,1,1,0,6,5,9,1
6,439,8,3.9,1.1,0.4,307,68,0.6993166287015945,132,1.9411764705882353,8.5,0.22,0.2773109243697479,0.3213885778275476,1,2,0,1,6,8,9,1
536,287,640,7.3,2.3,0.85,287,1,1.0,0,0.0,0.0015625,0.39,0.0,0.36925903245560326,6,1,0,0,8,8,8,0
0,38,1,1.6,2.4,0.9,26,49,0.6842105263157895,12,0.24489795918367346,49.0,0.45,0.24489795918367346,0.30729166666666663,8,1,0,0,5,9,7,1
7,291,7,7.0,3.0,0.7,291,50,1.0,0,0.0,7.142857142857143,0.32,0.0,0.5481481481481482,2,1,0,0,6,9,10,0
14,49,19,8.1,3.1,0.4,28,2,0.5714285714285714,21,10.5,0.10526315789473684,0.27,0.7,0.5656565656565656,1,3,1,0,4,7,9,1
3,152,7,2.0,2.0,0.75,112,33,0.7368421052631579,40,1.2121212121212122,4.714285714285714,0.15,0.30303030303030304,0.3396501457725947,3,0,0,1,10,8,10,1
0,426,2,1.8,1.8,0.95,426,316,1.0,0,0.0,158.0,0.28,0.0,0.4380530973451328,9,4,0,0,8,7,10,1
425,405,554,0.7,4.3,0.85,405,2,1.0,0,0.0,0.0036101083032490976,0.39,0.0,0.5965143913387906,6,0,0,0,10,6,6,0
1,472,2,4.2,0.2,0.9,416,336,0.8813559322033898,56,0.16666666666666666,168.0,0.18,0.08333333333333333,0.5296273671350031,8,2,0,0,10,10,9,1
0,428,2,2.0,2.0,0.9,428,302,1.0,0,0.0,151.0,0.23,0.0,0.4398682042833608,8,4,0,0,7,9,10,1
4,167,4,9.0,1.0,0.6,116,56,0.6946107784431138,51,0.9107142857142857,14.0,0.22,0.18214285714285713,0.30749354005167956,7,4,0,0,9,9,6,0
1,390,3,1.6,0.6,0.9,313,226,0.8025641025641026,77,0.3407079646017699,75.33333333333333,0.46,0.17035398230088494,0.5574172456068656,5,1,0,1,8,6,10,1
5,265,8,3.4,0.6,0.75,185,84,0.6981132075471698,80,0.9523809523809523,10.5,0.45,0.15873015873015872,0.4263721552878179,3,2,1,0,8,5,9,0
2,389,6,-2.2,2.2,0.95,309,104,0.794344473007712,80,0.7692307692307693,17.333333333333332,0.23,0.25641025641025644,0.5733830845771145,9,3,0,0,4,8,9,1
8,358,9,9.8,1.8,0.6,358,73,1.0,0,0.0,8.11111111111111,0.32,0.0,0.4907161803713528,7,2,1,0,10,10,6,0
6,381,9,0.9,0.1,0.9,227,50,0.5958005249343832,154,3.08,5.555555555555555,0.15,0.44,0.5538208709942481,5,2,0,1,10,5,6,1
480,312,556,3.6,1.4,0.85,0,0,0.0,312,0.22939751380118353,0.0,0.34,0.05210173733804476,0.57201602699283,6,1,0,1,8,10,10,1
207,431,215,-21.0,1.0,0.3,431,3,1.0,0,0.0,0.013953488372093023,0.15,0.0,0.4586038961038961,4,2,0,0,4,9,6,0
8,453,12,4.8,0.2,0.4,277,35,0.6114790286975718,176,5.0285714285714285,2.9166666666666665,0.3,0.5587301587301587,0.45691906005221933,1,2,0,0,8,9,9,1
4,167,5,3.8,0.2,0.9,167,45,1.0,0,0.0,9.0,0.26,0.0,0.597972972972973,8,1,0,0,10,8,6,0
2,53,2,4.6,0.6,0.9,53,41,1.0,0,0.0,20.5,0.13,0.0,0.45630174793008277,8,1,1,0,8,5,8,0
4,199,9,5.9,1.9,0.75,188,37,0.9447236180904522,11,0.2972972972972973,4.111111111111111,0.37,0.05945945945945946,0.5674603174603174,3,1,0,0,7,10,9,1
13,111,18,10.1,2.1,0.6,111,7,1.0,0,0.0,0.3888888888888889,0.2,0.0,0.5091383812010444,7,2,0,1,5,5,9,1
6,454,8,4.5,0.5,0.4,432,74,0.9515418502202643,22,0.2972972972972973,9.25,0.29,0.042471042471042476,0.3904761904761905,1,0,0,0,6,6,10,1
64,364,78,-19.1,0.9,0.3,264,4,0.7252747252747253,100,25.0,0.05128205128205128,0.16,0.38461538461538464,0.3373676248108926,4,1,1,1,6,8,10,1
5,153,8,3.6,0.4,0.75,142,27,0.9281045751633987,11,0.4074074074074074,3.375,0.44,0.06790123456790123,0.4556650246305418,3,1,0,0,6,9,8,1
176,354,224,-17.6,2.4,0.3,354,2,1.0,0,0.0,0.008928571428571428,0.43,0.0,0.4034941763727121,4,0,0,0,5,7,6,1
12,140,14,7.7,0.3,0.6,140,15,1.0,0,0.0,1.0714285714285714,0.27,0.0,0.5861486486486486,7,0,0,0,6,5,9,0
3,123,6,1.2,0.2,0.9,98,31,0.7967479674796748,25,0.8064516129032258,5.166666666666667,0.21,0.20161290322580644,0.5435305435305435,5,3,0,0,4,7,10,1
4,394,5,3.9,0.1,0.75,394,116,1.0,0,0.0,23.2,0.19,0.0,0.37982565379825645,3,1,0,0,9,7,9,0
6,220,11,8.9,0.9,0.6,220,38,1.0,0,0.0,3.4545454545454546,0.23,0.0,0.5144766146993318,7,4,1,0,5,5,10,0
237,126,246,6.3,1.3,0.85,0,0,0.0,126,0.22939751380118353,0.0,0.42,0.05210173733804476,0.5474986847221904,6,2,0,1,9,10,8,1
181,385,185,-17.2,2.8,0.3,385,6,1.0,0,0.0,0.032432432432432434,0.48,0.0,0.5076433121019108,4,4,0,1,5,8,10,0
538,299,587,7.4,2.4,0.85,299,1,1.0,0,0.0,0.0017035775127768314,0.31,0.0,0.5478900041043244,6,4,0,0,4,10,6,0
4,309,5,0.1,0.1,0.95,309,81,1.0,0,0.0,16.2,0.48,0.0,0.4979137691237831,9,4,0,0,8,9,10,0
14,254,17,3.9,0.1,0.7,254,35,1.0,0,0.0,2.0588235294117645,0.17,0.0,0.4370078740157481,2,1,1,0,9,8,10,0
0,313,2,-0.5,0.5,0.95,313,191,1.0,0,0.0,95.5,0.15,0.0,0.4578370652691757,9,0,0,0,5,6,10,1
4,35,5,2.0,2.0,0.95,11,3,0.3142857142857143,24,8.0,0.6,0.2,1.6,0.5854430379746834,9,4,0,1,10,9,8,1
119,61,140,-19.5,0.5,0.3,0,0,0.0,61,0.22939751380118353,0.0,0.38,0.05210173733804476,0.4246823956442832,4,2,0,0,10,6,8,1
23,438,27,8.9,4.9,0.7,331,14,0.7557077625570776,107,7.642857142857143,0.5185185185185185,0.19,0.318452380952381,0.39999999999999997,2,4,1,0,8,10,10,1
7,355,9,0.9,0.1,0.9,355,63,1.0,0,0.0,7.0,0.23,0.0,0.5977011494252873,5,2,0,0,4,10,10,0
74,388,101,8.0,3.0,0.85,81,1,0.20876288659793815,307,307.0,0.009900990099009901,0.35,4.093333333333334,0.5253644628543762,6,2,0,0,7,6,10,1
15,404,17,8.1,3.1,0.4,404,44,1.0,0,0.0,2.588235294117647,0.48,0.0,0.5647921760391197,1,1,0,0,5,9,8,0
18,464,28,8.0,3.0,0.4,327,20,0.7047413793103449,137,6.85,0.7142857142857143,0.42,0.36052631578947364,0.3233082706766917,1,2,1,0,9,7,9,1
210,278,252,-20.7,0.7,0.3,263,1,0.9460431654676259,15,15.0,0.003968253968253968,0.22,0.07109004739336493,0.30439560439560437,4,1,0,0,10,10,8,1
0,451,4,19.8,0.2,0.5,435,210,0.9645232815964523,16,0.0761904761904762,52.5,0.39,0.0761904761904762,0.5014492753623189,0,4,0,0,6,9,9,1
5,267,6,-0.3,0.3,0.95,267,60,1.0,0,0.0,10.0,0.14,0.0,0.36198547215496374,9,1,0,0,4,8,7,0
0,301,2,2.9,2.9,0.95,301,208,1.0,0,0.0,104.0,0.11,0.0,0.32614213197969544,9,2,0,0,10,9,7,1
2,488,5,7.1,0.9,0.6,338,117,0.6926229508196722,150,1.2820512820512822,23.4,0.17,0.4273504273504274,0.4292035398230088,7,4,0,1,5,5,10,1
0,91,4,-1.2,1.2,0.95,55,35,0.6043956043956044,36,1.0285714285714285,8.75,0.38,1.0285714285714285,0.5995828988529719,9,1,0,1,7,8,6,1
4,205,7,5.4,1.4,0.75,205,49,1.0,0,0.0,7.0,0.35,0.0,0.4120370370370371,3,2,0,0,6,10,8,1
4,293,10,5.3,2.7,0.6,242,56,0.825938566552901,51,0.9107142857142857,5.6,0.27,0.18214285714285713,0.5778688524590164,7,2,0,0,6,9,9,1
5,225,9,2.5,1.5,0.9,225,74,1.0,0,0.0,8.222222222222221,0.2,0.0,0.5854402789886661,5,0,1,0,5,7,9,0
0,291,2,-2.3,2.3,0.95,203,214,0.697594501718213,88,0.411214953271028,107.0,0.21,0.411214953271028,0.5578917858144099,9,4,0,0,7,6,10,1
4,189,5,-0.8,0.8,0.95,132,71,0.6984126984126984,57,0.8028169014084507,14.2,0.4,0.16056338028169015,0.33365640901381155,9,4,1,0,10,5,9,0
12,298,17,6.3,2.3,0.7,298,42,1.0,0,0.0,2.4705882352941178,0.49,0.0,0.5740528128587831,2,4,1,1,7,10,8,0
9,484,13,2.9,1.1,0.75,484,71,1.0,0,0.0,5.461538461538462,0.29,0.0,0.35809806835066865,3,2,0,0,7,7,9,0
29,21,29,4.6,0.6,0.7,21,1,1.0,0,0.0,0.034482758620689655,0.31,0.0,0.48484848484848486,2,0,1,0,5,10,8,0
220,94,238,7.4,2.4,0.85,0,0,0.0,94,0.22939751380118353,0.0,0.46,0.05210173733804476,0.367566295308332,6,2,0,0,9,7,6,1
15,246,19,5.7,2.3,0.6,176,15,0.7154471544715447,70,4.666666666666667,0.7894736842105263,0.12,0.2916666666666667,0.35674931129476584,7,0,0,0,6,9,10,1
5,161,9,8.3,0.3,0.6,115,20,0.7142857142857143,46,2.3,2.2222222222222223,0.48,0.3833333333333333,0.442,7,3,0,0,9,10,10,1
20,121,26,6.3,1.3,0.4,97,4,0.8016528925619835,24,6.0,0.15384615384615385,0.21,0.2857142857142857,0.4953596287703016,1,4,0,0,8,5,10,1
10,445,16,2.2,2.8,0.4,445,43,1.0,0,0.0,2.6875,0.34,0.0,0.44031830238726793,1,3,1,1,7,9,7,1
241,28,249,-22.1,2.1,0.3,19,1,0.6785714285714286,9,9.0,0.004016064257028112,0.24,0.0371900826446281,0.4648051192553811,4,2,1,1,4,8,9,0
11,149,15,11.2,3.2,0.6,149,12,1.0,0,0.0,0.8,0.35,0.0,0.5127226463104326,7,0,0,0,4,7,6,1
280,64,390,2.7,2.3,0.85,64,2,1.0,0,0.0,0.005128205128205128,0.4,0.0,0.51173294059892,6,4,0,1,8,8,7,0
5,256,7,19.3,0.7,0.5,210,52,0.8203125,46,0.8846153846153846,7.428571428571429,0.16,0.14743589743589744,0.5843672456575683,0,2,0,0,7,10,7,0
7,51,7,1.0,4.0,0.4,51,18,1.0,0,0.0,2.5714285714285716,0.23,0.0,0.40547263681592033,1,2,1,0,8,7,9,0
1,455,4,18.4,1.6,0.5,381,177,0.8373626373626374,74,0.4180790960451977,44.25,0.11,0.20903954802259886,0.3377535101404056,0,2,0,0,8,7,6,1
6,374,8,9.6,1.6,0.6,374,55,1.0,0,0.0,6.875,0.41,0.0,0.5555555555555556,7,2,1,1,9,9,6,1
21,165,27,6.9,1.9,0.4,165,16,1.0,0,0.0,0.5925925925925926,0.26,0.0,0.3014018691588785,1,1,0,0,5,5,6,0
0,268,2,5.6,1.6,0.9,268,330,1.0,0,0.0,165.0,0.41,0.0,0.3354107648725212,8,2,1,0,10,10,8,1
12,411,14,3.9,0.1,0.75,411,47,1.0,0,0.0,3.357142857142857,0.35,0.0,0.5210608424336974,3,1,1,0,10,6,9,0
1,139,6,5.8,2.2,0.6,40,27,0.28776978417266186,99,3.6666666666666665,4.5,0.34,1.8333333333333333,0.5471698113207547,7,3,0,0,9,6,10,1
6,392,8,1.8,0.8,0.9,392,70,1.0,0,0.0,8.75,0.12,0.0,0.4560168895144265,5,3,0,0,7,8,9,0
11,416,14,4.1,0.9,0.4,291,30,0.6995192307692307,125,4.166666666666667,2.142857142857143,0.36,0.34722222222222227,0.4572564612326044,1,4,0,0,8,8,10,1
0,386,3,0.8,3.2,0.75,386,182,1.0,0,0.0,60.666666666666664,0.35,0.0,0.37010676156583633,3,2,0,0,8,10,8,1
1,399,1,4.1,0.1,0.9,399,545,1.0,0,0.0,545.0,0.28,0.0,0.5045180722891566,8,1,0,0,8,7,9,0
2,69,2,2.5,2.5,0.95,69,49,1.0,0,0.0,24.5,0.16,0.0,0.45632798573975053,9,1,0,0,10,10,7,0
12,486,15,10.2,2.2,0.6,486,41,1.0,0,0.0,2.7333333333333334,0.48,0.0,0.526595744680851,7,2,0,0,4,5,9,0
17,27,17,6.4,2.4,0.7,27,2,1.0,0,0.0,0.11764705882352941,0.17,0.0,0.577922077922078,2,4,1,1,10,7,8,0
440,35,452,5.6,0.6,0.85,24,1,0.6857142857142857,11,11.0,0.0022123893805309734,0.24,0.024943310657596373,0.36194754735308404,6,4,0,1,10,5,9,0
22,227,26,3.1,1.9,0.4,227,12,1.0,0,0.0,0.46153846153846156,0.15,0.0,0.37228260869565216,1,4,0,0,8,8,6,0
646,210,689,6.2,1.2,0.85,0,0,0.0,210,0.22939751380118353,0.0,0.13,0.05210173733804476,0.3438149851912534,6,1,1,0,7,10,6,1
1,277,3,4.3,0.3,0.75,250,152,0.9025270758122743,27,0.17763157894736842,50.666666666666664,0.46,0.08881578947368421,0.3041237113402061,3,4,0,0,8,9,9,1
7,460,11,3.5,0.5,0.7,322,89,0.7,138,1.550561797752809,8.090909090909092,0.35,0.19382022471910113,0.41955835962145105,2,0,1,0,5,8,7,0
5,104,6,21.3,1.3,0.5,104,23,1.0,0,0.0,3.8333333333333335,0.25,0.0,0.4074829931972788,0,3,0,1,4,7,9,0
8,13,12,5.9,0.9,0.4,0,0,0.0,13,0.22939751380118353,0.0,0.14,0.05210173733804476,0.5512321660181583,1,1,0,0,4,7,8,1
1,442,3,-1.2,1.2,0.95,436,309,0.9864253393665159,6,0.019417475728155338,103.0,0.47,0.009708737864077669,0.3082614056720098,9,3,1,0,10,9,8,1
3,294,4,2.7,1.3,0.9,294,106,1.0,0,0.0,26.5,0.35,0.0,0.34768568353067814,8,0,0,0,5,8,6,0
1,67,6,17.7,2.3,0.5,19,12,0.2835820895522388,48,4.0,2.0,0.16,2.0,0.32347328244274814,0,4,0,0,9,8,9,1
24,328,27,4.5,0.5,0.7,328,16,1.0,0,0.0,0.5925925925925926,0.36,0.0,0.5084745762711864,2,4,0,0,6,7,10,0
